index,id,consumption_share,consumption_fee,alternative_cost
0,db4f44d7-c51c-4a09-aeef-c4cfeff30f79,0.021677843997453653,2.8644665677457697,4.7764075017792695
1,10e5b844-de32-4bba-bd14-b15fe5027c44,0.021677843997453653,2.8644665677457697,4.7764075017792695
2,395edb94-0c2f-456d-9ef4-5f400a0d9c88,0.021677843997453653,2.8644665677457697,4.7764075017792695
3,bd8d11ee-55e3-46df-a8e9-b07357b4a22b,0.021677843997453653,2.8644665677457697,4.7764075017792695
4,3f1cc068-ad18-4931-b153-6e72ced09cd9,0.021677843997453653,2.8644665677457697,4.7764075017792695
5,a889c690-efcd-4fd1-b3f9-c9cc22c68840,0.021677843997453653,2.8644665677457697,4.7764075017792695
6,fc22799a-8c2f-4502-814e-1c1e04c7f562,0.021677843997453653,2.8644665677457697,4.7764075017792695
7,400c630b-b5e6-48f0-9aee-18bf56b2e5dc,0.0326251958468394,4.311027553312357,6.737480999809404
8,f467aafb-272b-4114-9d0c-c779e82d3b79,0.0326251958468394,4.311027553312357,6.737480999809404
9,7524fa3e-ffc6-4186-b767-1eef68bdb4d8,0.0326251958468394,4.311027553312357,6.737480999809404
10,0f9fc1db-bbf6-4acf-be9b-87314a9e44c0,0.0326251958468394,4.311027553312357,6.737480999809404
11,b222aeca-fe13-4e37-af72-b23665d98787,0.0326251958468394,4.311027553312357,6.737480999809404
12,0d84c93d-6c04-4447-80c5-8631b668bfe7,0.0326251958468394,4.311027553312357,6.737480999809404
13,fd8a5856-e7a2-4b37-9f9c-4d9dff7af034,0.0326251958468394,4.311027553312357,6.737480999809404
14,3967206f-8bc6-41c0-a700-9f0942d057fc,0.0326251958468394,4.311027553312357,6.737480999809404
15,69d5f6c3-c22b-4f14-bce4-f869fa003819,0.0326251958468394,4.311027553312357,6.737480999809404
16,412ffeb6-b51c-4bfd-b530-74880413f229,0.0326251958468394,4.311027553312357,6.737480999809404
17,3848d928-1567-4d7f-ba9f-a76ca69c142f,0.0326251958468394,4.311027553312357,6.737480999809404
18,e894747c-7c7c-4753-8742-080cd0c8f131,0.0326251958468394,4.311027553312357,6.737480999809404
19,bd3997d4-19b4-44b6-8225-7548d79e8dfa,0.0326251958468394,4.311027553312357,6.737480999809404
20,91e27523-424f-46ac-b288-712c8d197ed0,0.0326251958468394,4.311027553312357,6.737480999809404
21,b9933c8b-b6ee-44d1-9400-d7d7dad6112d,0.0326251958468394,4.311027553312357,6.737480999809404
22,fb602a95-9aca-420e-96a3-882d15f2d9c7,0.0326251958468394,4.311027553312357,6.737480999809404
23,3c4470bf-3dbc-48cc-a629-771c21a5a256,0.0326251958468394,4.311027553312357,6.737480999809404
24,64085ab7-b4b3-49bf-9436-2a6386754173,0.0326251958468394,4.311027553312357,6.737480999809404
25,ccd14879-91f6-410c-9cac-edfe90346b07,0.0326251958468394,4.311027553312357,6.737480999809404
26,f28cd29e-eae3-45b5-890d-880430e18cbb,0.0326251958468394,4.311027553312357,6.737480999809404
27,dc2261b4-ff35-4461-a14c-ab66fc8abcb6,0.0326251958468394,4.311027553312357,6.737480999809404
28,69daa728-186a-4637-98d8-47627818e5d3,0.0326251958468394,4.311027553312357,6.737480999809404
29,a49310ae-b54b-4cb6-a637-00e14e0a908e,0.0326251958468394,4.311027553312357,6.737480999809404
30,80632ee9-3a24-4fa2-a346-d2e9c28f3d6c,0.0326251958468394,4.311027553312357,6.737480999809404
31,5d86bad5-21b5-4551-a542-ac5c6b10e6e5,0.0326251958468394,4.311027553312357,6.737480999809404
32,5af20f2b-567a-43fd-a986-06d49c189742,0.0326251958468394,4.311027553312357,6.737480999809404
