index,id,consumption_share,consumption_fee,alternative_cost
0,8f3ee7bd-bb1a-462f-bad1-1b3c1ca82cca,0.03030303030303031,6.097697570904872,6.737480999809404
1,46243042-bb3c-4160-9cd7-082690df3388,0.03030303030303031,6.097697570904872,6.737480999809404
2,3f12c9d9-1cce-422d-a8cf-b7ce049e8976,0.03030303030303031,6.097697570904872,6.737480999809404
3,56645747-10af-48be-a353-c364906d3e50,0.03030303030303031,6.097697570904872,6.737480999809404
4,efa24bab-9253-42c2-8644-18432fd65181,0.03030303030303031,6.097697570904872,6.737480999809404
5,036b8ad0-754e-4385-ab63-fe5716638070,0.03030303030303031,6.097697570904872,6.737480999809404
6,fc6c95a8-6de5-43db-a095-2aa5781b6453,0.03030303030303031,6.097697570904872,6.737480999809404
7,a9e0ec22-a0fa-421c-8d37-9498138aa3a4,0.03030303030303031,6.097697570904872,6.737480999809404
8,54235d96-1672-4d0f-81f5-d7c74df787cf,0.03030303030303031,6.097697570904872,6.737480999809404
9,8ef8dc2e-2bb9-4650-9f88-b1e31be5d34c,0.03030303030303031,6.097697570904872,6.737480999809404
10,5e3e07b2-7948-44bb-98e5-441312f54d2c,0.03030303030303031,6.097697570904872,6.737480999809404
11,421e631f-938c-4026-b1cf-09c16184d9b5,0.03030303030303031,6.097697570904872,6.737480999809404
12,0267dd96-c60f-46cc-b24f-7aef928c9955,0.03030303030303031,6.097697570904872,6.737480999809404
13,cf0c2feb-cb4e-4ec5-aa90-af560fda3f67,0.03030303030303031,6.097697570904872,6.737480999809404
14,caad105c-d149-48af-b887-afde2d5f24ac,0.03030303030303031,6.097697570904872,6.737480999809404
15,b73b3232-6b1b-45e6-a6fc-1ed231d1c91f,0.03030303030303031,6.097697570904872,6.737480999809404
16,7c507dd2-fa81-428b-a417-ae4bfb15d03d,0.03030303030303031,6.097697570904872,6.737480999809404
17,d5486170-ec82-41fb-972d-5f3f2995f6d5,0.03030303030303031,6.097697570904872,6.737480999809404
18,6dcb8f11-442d-4b6d-b39a-40dccb1ae2ef,0.03030303030303031,6.097697570904872,6.737480999809404
19,75b71e81-4587-4e61-853b-a6f2a8f1fabc,0.03030303030303031,6.097697570904872,6.737480999809404
20,1375aa80-3128-4cb4-b266-482b04bec514,0.03030303030303031,6.097697570904872,6.737480999809404
21,f67c8ca0-7a92-4d20-886b-d9df5cac2fe6,0.03030303030303031,6.097697570904872,6.737480999809404
22,c15ef735-0248-4395-9211-e3cd094495d6,0.03030303030303031,6.097697570904872,6.737480999809404
23,cff8b5ae-5d21-429a-a73a-51100ab9a0d2,0.03030303030303031,6.097697570904872,6.737480999809404
24,2e82cd1c-2a79-47cf-b901-e088d29b3ff6,0.03030303030303031,6.097697570904872,6.737480999809404
25,cb943c2b-aecd-4f68-a2a6-3d22a719a245,0.03030303030303031,6.097697570904872,6.737480999809404
26,ebe1de7a-2f7b-4160-a73c-d60b3f9fea05,0.03030303030303031,6.097697570904872,6.737480999809404
27,df7efd1f-8ba1-4c5e-9a08-992a92fd88d2,0.03030303030303031,6.097697570904872,6.737480999809404
28,70850fcd-0e04-4d37-b8a2-c109844a13e2,0.03030303030303031,6.097697570904872,6.737480999809404
29,f9fb8f33-d6df-4548-8c63-271d781fd01f,0.03030303030303031,6.097697570904872,6.737480999809404
30,64175661-b83f-4c87-89c6-1ef8f21a9550,0.03030303030303031,6.097697570904872,6.737480999809404
31,a0e9ed2e-b123-40f1-8711-b6560bd8543a,0.03030303030303031,6.097697570904872,6.737480999809404
32,9802db1e-e41f-4a6f-b652-b2ae97636c93,0.03030303030303031,6.097697570904872,6.737480999809404
